<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^MOEX10,D,20241217,000000,4402.88,4433.85,4357.37,4375.85,0,0
^MRV,D,20241217,000000,2543202,2605895.25,2543202,2592200.5,0,0
^MT30,D,20241217,000000,1514.43,1514.43,1497.97,1497.97,0,0
^NDQ,D,20241217,000000,20095.62,20148.83,20004.73,20109.06,6450621695,0
^NDX,D,20241217,000000,22003.64,22062,21921.21,22001.09,1307418423,0
^NKX,D,20241217,000000,39589.65,39796.22,39364.68,39364.68,0,0
^NOMUC,D,20241217,000000,31118.56,31238.36,31019.41,31100.31,6689707,0
^NZ50,D,20241217,000000,12914.301,12914.301,12861.922,12873.77,0,0
^OMXC25,D,20241217,000000,1820.942,1823.039,1804.014,1813.435,0,0
^OMXR,D,20241217,000000,868.393,869.36,863.157,864.667,0,0
^OMXS,D,20241217,000000,2534.77,2545.267,2529.575,2533.07,0,0
^OMXT,D,20241217,000000,1741.53,1748.89,1739.7,1741.53,0,0
^OMXV,D,20241217,000000,1061.316,1064.469,1060.679,1064.396,0,0
^OSEAX,D,20241217,000000,1638.93,1638.93,1621.36,1623.37,0,0
^PSEI,D,20241217,000000,6591.24,6591.24,6462.72,6501.71,0,0
^PSI20,D,20241217,000000,6330.88,6330.88,6276.19,6312.23,0,0
^PX,D,20241217,000000,1752.32,1757.85,1748.38,1749.4,0,0
^RTS,D,20241217,000000,732.05,738.99,725.56,727.06,0,0
^RTSTR,D,20241217,000000,1792.29,1792.29,1792.29,1792.29,0,0
^SAX,D,20241217,000000,305.72,305.72,305.72,305.72,0,0
^SDXP,D,20241217,000000,13910.24,13927.35,13821.29,13821.29,0,0
^SET,D,20241217,000000,1418.02,1421.65,1393.94,1395.57,0,0
^SHBS,D,20241217,000000,277.5987,277.5987,269.0929,269.7242,75092800,0
^SHC,D,20241217,000000,3381.8141,3396.2074,3357.7694,3361.485,56894150500,0
^SMI,D,20241217,000000,11652.76,11744.28,11622.55,11740.52,22301549,0
^SNX,D,20241217,000000,81511.81,81613.41,80612.61,80684.45,0,0
^SOFIX,D,20241217,000000,848.63,861.02,848.63,859.94,0,0
^SPX,D,20241217,000000,6052.55,6057.68,6035.19,6050.61,3038427124,0
^STI,D,20241217,000000,3815.57,3818.6,3796.07,3799.93,0,0
^TASI,D,20241217,000000,12094.24,12094.24,11948.72,11948.72,245534952,0
^TDXP,D,20241217,000000,3513.65,3514.45,3491.93,3494.88,0,0
^TOP40,D,20241217,000000,78481.19,78481.19,77192.94,77192.94,0,0
^TSX,D,20241217,000000,24996.06,25131.81,25008.08,25119.71,0,0
^TWSE,D,20241217,000000,23131.57,23223.51,23018.01,23018.01,0,0
^UKX,D,20241217,000000,8262.05,8262.05,8190.17,8195.2,505141404,0
^XU100,D,20241217,000000,10012.62,10055.86,9912.43,10011.27,0,0
CNOCNY1M,D,20241217,000000,1.706,1.706,1.706,1.706,0,0
CNOCNY1W,D,20241217,000000,1.787,1.787,1.787,1.787,0,0
CNOCNY1Y,D,20241217,000000,1.754,1.754,1.754,1.754,0,0
CNOCNY2W,D,20241217,000000,1.892,1.892,1.892,1.892,0,0
CNOCNY3M,D,20241217,000000,1.718,1.718,1.718,1.718,0,0
CNOCNY6M,D,20241217,000000,1.726,1.726,1.726,1.726,0,0
CNOCNY9M,D,20241217,000000,1.742,1.742,1.742,1.742,0,0
CNOCNYON,D,20241217,000000,1.425,1.425,1.425,1.425,0,0
HUOHUF1M,D,20241217,000000,6.5,6.5,6.5,6.5,0,0
HUOHUF1W,D,20241217,000000,6.5,6.5,6.5,6.5,0,0
HUOHUF1Y,D,20241217,000000,6.38,6.38,6.38,6.38,0,0
HUOHUF2M,D,20241217,000000,6.5,6.5,6.5,6.5,0,0
HUOHUF2W,D,20241217,000000,6.5,6.5,6.5,6.5,0,0
HUOHUF3M,D,20241217,000000,6.5,6.5,6.5,6.5,0,0
HUOHUF6M,D,20241217,000000,6.47,6.47,6.47,6.47,0,0
HUOHUF9M,D,20241217,000000,6.44,6.44,6.44,6.44,0,0
HUOHUFON,D,20241217,000000,6.5,6.5,6.5,6.5,0,0
PLBPLN1M,D,20241217,000000,5.65,5.65,5.65,5.65,0,0
PLBPLN1W,D,20241217,000000,5.62,5.62,5.62,5.62,0,0
PLBPLN1Y,D,20241217,000000,5.4,5.4,5.4,5.4,0,0
PLBPLN2W,D,20241217,000000,5.61,5.61,5.61,5.61,0,0
PLBPLN3M,D,20241217,000000,5.66,5.66,5.66,5.66,0,0
PLBPLN6M,D,20241217,000000,5.58,5.58,5.58,5.58,0,0
PLBPLNON,D,20241217,000000,5.35,5.35,5.35,5.35,0,0
PLBPLNTN,D,20241217,000000,5.46,5.46,5.46,5.46,0,0
PLOPLN1M,D,20241217,000000,5.85,5.85,5.85,5.85,0,0
PLOPLN1W,D,20241217,000000,5.82,5.82,5.82,5.82,0,0
PLOPLN1Y,D,20241217,000000,5.6,5.6,5.6,5.6,0,0
PLOPLN2W,D,20241217,000000,5.81,5.81,5.81,5.81,0,0
PLOPLN3M,D,20241217,000000,5.86,5.86,5.86,5.86,0,0
PLOPLN6M,D,20241217,000000,5.78,5.78,5.78,5.78,0,0
PLOPLNON,D,20241217,000000,5.65,5.65,5.65,5.65,0,0
PLOPLNTN,D,20241217,000000,5.76,5.76,5.76,5.76,0,0
AUDCAD,D,20241217,000000,0.907014,0.908001,0.905146,0.907102,0,0
AUDCHF,D,20241217,000000,0.569522,0.570236,0.565222,0.565844,0,0
AUDEUR,D,20241217,000000,0.606084,0.606473,0.603116,0.604028,0,0
AUDGBP,D,20241217,000000,0.502295,0.502554,0.498214,0.498615,0,0
AUDJPY,D,20241217,000000,98.1897,98.3508,97.1057,97.2636,0,0
AUDPLN,D,20241217,000000,2.57922,2.58281,2.57224,2.57961,0,0
AUDUSD,D,20241217,000000,0.63697,0.63781,0.63318,0.63385,0,0
CADAUD,D,20241217,000000,1.10251,1.10479,1.10131,1.10241,0,0
CADCHF,D,20241217,000000,0.627908,0.628557,0.623049,0.623792,0,0
CADEUR,D,20241217,000000,0.668218,0.668218,0.664498,0.665887,0,0
CADGBP,D,20241217,000000,0.553789,0.553789,0.548989,0.549678,0,0
CADJPY,D,20241217,000000,108.255,108.418,107.036,107.224,0,0
CADPLN,D,20241217,000000,2.84363,2.84982,2.83428,2.84379,0,0
CADUSD,D,20241217,000000,0.702271,0.702636,0.698143,0.698763,0,0
CHFAUD,D,20241217,000000,1.75585,1.76921,1.75365,1.76721,0,0
CHFCAD,D,20241217,000000,1.59258,1.605,1.59094,1.60304,0,0
CHFEUR,D,20241217,000000,1.06419,1.06887,1.06181,1.06749,0,0
CHFGBP,D,20241217,000000,0.881958,0.882347,0.877544,0.881187,0,0
CHFJPY,D,20241217,000000,172.407,172.644,171.366,171.891,0,0
CHFPLN,D,20241217,000000,4.52874,4.56331,4.52254,4.55887,0,0
CHFUSD,D,20241217,000000,1.11843,1.12169,1.11423,1.12018,0,0
EURAUD,D,20241217,000000,1.64993,1.65805,1.64887,1.65553,0,0
EURCAD,D,20241217,000000,1.49651,1.50489,1.49651,1.50174,0,0
EURCHF,D,20241217,000000,0.939674,0.94178,0.93556,0.936774,0,0
EURGBP,D,20241217,000000,0.828753,0.829563,0.824955,0.825473,0,0
EURJPY,D,20241217,000000,162.006,162.471,160.77,161.023,0,0
EURPLN,D,20241217,000000,4.25555,4.2721,4.25523,4.27063,0,0
EURUSD,D,20241217,000000,1.05096,1.05338,1.04792,1.04936,0,0
GBPAUD,D,20241217,000000,1.99086,2.00716,1.98983,2.00555,0,0
GBPCAD,D,20241217,000000,1.80574,1.82152,1.80574,1.81924,0,0
GBPCHF,D,20241217,000000,1.13384,1.13954,1.13333,1.13483,0,0
GBPEUR,D,20241217,000000,1.20663,1.21218,1.20545,1.21142,0,0
GBPJPY,D,20241217,000000,195.482,195.892,194.661,195.067,0,0
GBPPLN,D,20241217,000000,5.13487,5.1769,5.1305,5.17355,0,0
GBPUSD,D,20241217,000000,1.26812,1.27284,1.26663,1.27122,0,0
JPYAUD,D,20241217,000000,0.0101843,0.010298,0.0101676,0.0102813,0,0
JPYCAD,D,20241217,000000,0.00923737,0.00934249,0.00922354,0.00932622,0,0
JPYCHF,D,20241217,000000,0.00580022,0.00583543,0.00579226,0.00581763,0,0
JPYEUR,D,20241217,000000,0.00617258,0.00622004,0.00615491,0.00621027,0,0
JPYGBP,D,20241217,000000,0.00511555,0.00513712,0.00510485,0.00512642,0,0
JPYPLN,D,20241217,000000,0.0262677,0.0265549,0.0261957,0.0265218,0,0
JPYUSD,D,20241217,000000,0.00648714,0.00652905,0.00647939,0.00651682,0,0
NZDUSD,D,20241217,000000,0.57799,0.57931,0.57501,0.57546,0,0
USDAUD,D,20241217,000000,1.56993,1.57932,1.56786,1.57766,0,0
USDCAD,D,20241217,000000,1.42395,1.43237,1.42321,1.4311,0,0
USDCHF,D,20241217,000000,0.89411,0.89748,0.89151,0.89271,0,0
USDEUR,D,20241217,000000,0.95151,0.954271,0.949325,0.952961,0,0
USDGBP,D,20241217,000000,0.788568,0.789496,0.785644,0.786645,0,0
USDJPY,D,20241217,000000,154.151,154.3355,153.1615,153.449,0,0
USDPLN,D,20241217,000000,4.0492,4.07421,4.0404,4.06975,0,0
XAGAUD,D,20241217,000000,47.9215,48.2036,47.5426,48.1866,0,0
XAGCAD,D,20241217,000000,43.473,43.7134,43.0999,43.6948,0,0
XAGCHF,D,20241217,000000,27.2962,27.3529,27.0073,27.2644,0,0
XAGEUR,D,20241217,000000,29.0474,29.1141,28.72,29.1041,0,0
XAGGBP,D,20241217,000000,24.0711,24.1206,23.7623,24.0312,0,0
XAGJPY,D,20241217,000000,4706.1,4715.86,4632.77,4685.68,0,0
XAGPLN,D,20241217,000000,123.631,124.332,122.436,124.223,0,0
XAGUSD,D,20241217,000000,30.5295,30.6065,30.1575,30.5375,0,0
XAUAUD,D,20241217,000000,4164.05,4182.16,4146.18,4176.24,0,0
XAUCAD,D,20241217,000000,3777.51,3790.47,3759.82,3786.95,0,0
XAUCHF,D,20241217,000000,2371.85,2381.06,2354.75,2362.95,0,0
XAUEUR,D,20241217,000000,2524.02,2529.97,2506.03,2522.4,0,0
XAUGBP,D,20241217,000000,2091.62,2095.2,2073.31,2082.74,0,0
XAUJPY,D,20241217,000000,408928,409728,404395,406100,0,0
XAUPLN,D,20241217,000000,10742.6,10779.7,10681,10766.2,0,0
XAUUSD,D,20241217,000000,2652.805,2658.595,2633.335,2646.63,0,0
ACU.US,D,20241217,000000,42.07,42.07,41.24,41.24,5848,0
AE.US,D,20241217,000000,37.24,37.33,37.24,37.33,4029,0
AEF.US,D,20241217,000000,5.43,5.44,5.38,5.41,166929,0
AEON.US,D,20241217,000000,0.65,0.665,0.61,0.65,82978,0
AIM.US,D,20241217,000000,0.223,0.2288,0.2051,0.2105,448950,0
AIRI.US,D,20241217,000000,4.39,4.47,4.1101,4.28,38390,0
AMBI-WS.US,D,20241217,000000,0.3001,0.44,0.2901,0.3599,2790,0
AMBI.US,D,20241217,000000,5.1959,5.92,5.1959,5.6999,3364,0
AMBO.US,D,20241217,000000,1.53,1.55,1.4,1.48,8945,0
AMS.US,D,20241217,000000,3.4429,3.45,3.3001,3.39,11609,0
ANVS.US,D,20241217,000000,5.03,5.2,4.76,5.11,320774,0
AP-WS.US,D,20241217,000000,0.0843,0.09,0.0843,0.0843,1179,0
APT.US,D,20241217,000000,5.205,5.25,5.06,5.14,30034,0
AREN.US,D,20241217,000000,1.6,1.785,1.57,1.67,182806,0
ARMN.US,D,20241217,000000,3.75,3.81,3.645,3.79,493763,0
ARMP.US,D,20241217,000000,2.01,2.01,1.97,2,32317,0
ASM.US,D,20241217,000000,1.02,1.0292,0.9738,0.9905,1568175,0
ATCH.US,D,20241217,000000,0.187,0.2141,0.1757,0.204,719650,0
ATNM.US,D,20241217,000000,1.255,1.29,1.22,1.22,294599,0
AUST.US,D,20241217,000000,1.24,1.32,1.18,1.3,192110,0
AWX.US,D,20241217,000000,3.217,3.265,3.18,3.18,9935,0
AXIL.US,D,20241217,000000,4.16,4.16,3.86,4,13255,0
AZTR.US,D,20241217,000000,0.4555,0.455505,0.4001,0.4269,433095,0
BATL.US,D,20241217,000000,2.94,2.97,2.75,2.8,32293,0
BCV.US,D,20241217,000000,18.29,18.29,18.1701,18.185,17095,0
BCV_A.US,D,20241217,000000,24.096,24.3682,24,24.3682,2634,0
BEEP.US,D,20241217,000000,4.13,4.7,3.99,4.42,144563,0
BGI.US,D,20241217,000000,1.64,1.64,1.6093,1.64,1660,0
BHB.US,D,20241217,000000,33.995,34.5,33.65,34.14,39430,0
BHM.US,D,20241217,000000,13.8901,14.28,13.8901,14.215,5707,0
BHV.US,D,20241217,000000,11.1597,11.44,11.1597,11.44,4780,0
BKTI.US,D,20241217,000000,37.15,37.33,33.68,34.55,27680,0
BMTX-WS.US,D,20241217,000000,0.58,0.62,0.58,0.62,43949,0
BMTX.US,D,20241217,000000,4.75,4.85,4.71,4.77,408979,0
BRBS.US,D,20241217,000000,3.35,3.36,3.215,3.22,232781,0
BRIA.US,D,20241217,000000,3.9,3.9,3.86,3.86,1089,0
BRN.US,D,20241217,000000,1.58,1.615,1.455,1.49,47700,0
BTG.US,D,20241217,000000,2.535,2.58,2.51,2.57,20153174,0
BTTR.US,D,20241217,000000,2.17,2.17,2.02,2.058,45233,0
BURU.US,D,20241217,000000,0.292081,0.2991,0.2604,0.2709,6237485,0
CANF.US,D,20241217,000000,1.47,1.47,1.35,1.42,397764,0
CATX.US,D,20241217,000000,3.45,3.469,3.07,3.07,1537412,0
CCEL.US,D,20241217,000000,7.99,7.99,7.7985,7.99,8891,0
CET.US,D,20241217,000000,46.8042,47,46.16,46.24,31737,0
CEV.US,D,20241217,000000,10.412,10.44,10.28,10.31,72292,0
CHEB-WS.US,D,20241217,000000,0.0568,0.0584,0.0511,0.0583,3440,0
CHEB.US,D,20241217,000000,10.05,10.0619,10.05,10.0619,43450,0
CHRO.US,D,20241217,000000,0.605,0.62,0.5822,0.6195,25625,0
CIK.US,D,20241217,000000,2.96,2.96,2.93,2.95,623252,0
CIX.US,D,20241217,000000,29.45,29.67,29.41,29.67,5273,0
CKX.US,D,20241217,000000,12.75,12.76,12.75,12.75,828,0
CLDI.US,D,20241217,000000,1.73,1.77,1.4701,1.73,1714920,0
CLM.US,D,20241217,000000,8.52,8.54,8.22,8.25,3105912,0
CMCL.US,D,20241217,000000,10.02,10.1,9.9,9.93,58149,0
CMT.US,D,20241217,000000,16.19,16.23,15.935,15.97,31142,0
CNL.US,D,20241217,000000,3.95,4.1,3.79,4.0199,49301,0
COE.US,D,20241217,000000,15.75,16.5,15.75,16.41,4777,0
COHN.US,D,20241217,000000,10.57,11.05,10.5,10.75,5228,0
CPHI.US,D,20241217,000000,0.173,0.1999,0.157,0.1923,1346153,0
CQP.US,D,20241217,000000,55,55.19,53.76,54.75,111850,0
CRF.US,D,20241217,000000,8.75,8.75,8.2932,8.33,1705884,0
CTGO.US,D,20241217,000000,11.374,11.4736,11.1,11.2,115618,0
CTM.US,D,20241217,000000,0.2901,0.319,0.28,0.292,1087086,0
CVM.US,D,20241217,000000,0.65,0.7799,0.64,0.7569,848253,0
CVR.US,D,20241217,000000,16.75,17.257,16.7,17.257,1152,0
CVU.US,D,20241217,000000,3.9,4,3.82,3.95,80679,0
CYBN.US,D,20241217,000000,9.925,9.9513,9.33,9.47,190992,0
DC-WS.US,D,20241217,000000,0.6301,0.6302,0.6301,0.6302,701,0
DC.US,D,20241217,000000,2.295,2.295,2.205,2.23,200241,0
DDC.US,D,20241217,000000,0.1595,0.1604,0.141,0.1483,364734,0
DHY.US,D,20241217,000000,2.23,2.23,2.2,2.21,373429,0
DIT.US,D,20241217,000000,138.99,138.99,136,136,476,0
DMF.US,D,20241217,000000,7.31,7.31,7.16,7.21,52714,0
DNN.US,D,20241217,000000,2.0294,2.04,1.97,2.03,24186723,0
DSS.US,D,20241217,000000,0.880501,0.93,0.880501,0.9098,52842,0
EAD.US,D,20241217,000000,6.975,6.99,6.915,6.93,180444,0
ECF.US,D,20241217,000000,9.87,9.87,9.82,9.82,48343,0
ECF_A.US,D,20241217,000000,22.65,22.65,22.65,22.65,377,0
EFSH.US,D,20241217,000000,0.2239,0.236,0.2125,0.2246,4041039,0
EIM.US,D,20241217,000000,10.58,10.64,10.395,10.48,171905,0
ELA.US,D,20241217,000000,7.8699,7.87,7.6419,7.81,29224,0
ELLO.US,D,20241217,000000,15.5,16.5,15.4,16.27,7043,0
ELMD.US,D,20241217,000000,28.39,28.39,27.7598,28.12,55839,0
EMX.US,D,20241217,000000,1.72,1.73,1.7,1.73,353150,0
ENX.US,D,20241217,000000,9.88,9.89,9.64,9.69,69874,0
EONR-WS.US,D,20241217,000000,0.041,0.041,0.04,0.04,2990,0
EONR.US,D,20241217,000000,0.581,0.606,0.51,0.606,326839,0
EP.US,D,20241217,000000,6.36,6.42,6.21,6.32,19292,0
EPM.US,D,20241217,000000,5.15,5.28,5.08,5.24,283474,0
EQX.US,D,20241217,000000,5.42,5.43,5.28,5.35,4591124,0
ERC.US,D,20241217,000000,9.12,9.12,9.04,9.04,231135,0
ERH.US,D,20241217,000000,10.63,10.6482,10.51,10.52,13423,0
ESP.US,D,20241217,000000,28.0491,28.095,27.56,27.71,12070,0
EVBN.US,D,20241217,000000,45.88,46.16,44.97,44.97,17510,0
EVI.US,D,20241217,000000,18.035,18.29,18,18.17,11975,0
EVM.US,D,20241217,000000,9.38,9.41,9.35,9.36,63034,0
EVV.US,D,20241217,000000,10.21,10.25,10.11,10.15,353500,0
FAX.US,D,20241217,000000,15.66,15.74,15.61,15.67,148116,0
FCO.US,D,20241217,000000,5.963,5.965,5.9,5.94,44038,0
FLYX-WS.US,D,20241217,000000,0.2,0.2092,0.1395,0.1395,3004,0
FLYX.US,D,20241217,000000,2.2401,2.47,2.2401,2.45,15346,0
FOXO.US,D,20241217,000000,0.4,0.4008,0.3519,0.366,1813076,0
FRD.US,D,20241217,000000,15.59,15.6,15.32,15.6,14913,0
FSI.US,D,20241217,000000,3.9043,3.92,3.75,3.78,29341,0
FSP.US,D,20241217,000000,2.1,2.1308,2.005,2.08,435765,0
FTF.US,D,20241217,000000,6.6378,6.64,6.5201,6.57,99619,0
FURY.US,D,20241217,000000,0.3975,0.4,0.3871,0.39,86268,0
GAU.US,D,20241217,000000,1.2927,1.3082,1.26,1.27,559295,0
GBR.US,D,20241217,000000,1.1407,1.15,1.13,1.1301,5957,0
GENC.US,D,20241217,000000,21.05,21.3392,20.68,21.06,15238,0
GGN.US,D,20241217,000000,3.88,3.9,3.86,3.88,838962,0
GGN_B.US,D,20241217,000000,21.147,21.2,21.0001,21.09,28052,0
GLDG.US,D,20241217,000000,0.83,0.83,0.8185,0.8244,531898,0
GLO.US,D,20241217,000000,5.23,5.235,5.2,5.22,150082,0
GLQ.US,D,20241217,000000,6.835,6.835,6.79,6.815,72873,0
GLU.US,D,20241217,000000,16.24,16.3,15.96,15.96,12568,0
GLU_A.US,D,20241217,000000,46.9,46.9,46.9,46.9,209,0
GLU_B.US,D,20241217,000000,50.61,50.61,50.56,50.6,1069,0
GLV.US,D,20241217,000000,5.5899,5.6,5.53,5.57,23731,0
GNS.US,D,20241217,000000,0.745,0.7598,0.6925,0.7249,3340489,0
GORO.US,D,20241217,000000,0.1688,0.179,0.156399,0.168,1193495,0
GPUS.US,D,20241217,000000,6.63,6.6925,5.71,5.92,77921,0
GPUS_D.US,D,20241217,000000,24.5,26,24.5,25.2682,1974,0
GRAF-WS.US,D,20241217,000000,0.13,0.16,0.13,0.13,3267,0
GRAF.US,D,20241217,000000,10.07,10.12,10.07,10.07,18393,0
GRFX.US,D,20241217,000000,0.1936,0.1936,0.1803,0.189,88713,0
GRO.US,D,20241217,000000,8.6001,9.35,8.6001,9.275,71671,0
GROY.US,D,20241217,000000,1.24,1.25,1.2201,1.25,847942,0
GSAT.US,D,20241217,000000,1.94,1.9608,1.86,1.9,11857413,0
GTE.US,D,20241217,000000,6.695,6.7,6.46,6.59,395283,0
HCWC.US,D,20241217,000000,0.8764,0.9003,0.8248,0.871,22906,0
HNW.US,D,20241217,000000,12.3489,12.36,12.2728,12.28,18452,0
HUSA.US,D,20241217,000000,1.35,1.35,1.29,1.3,154745,0
HWM_.US,D,20241217,000000,61.6766,61.6766,61.345,61.345,700,0
HYLN.US,D,20241217,000000,2.9,2.91,2.73,2.76,1366312,0
IAF.US,D,20241217,000000,4.3109,4.35,4.31,4.35,71656,0
IAUX.US,D,20241217,000000,0.5145,0.5411,0.4985,0.5263,12561006,0
IBIO.US,D,20241217,000000,2.47,2.75,2.323,2.42,99076,0
IBO.US,D,20241217,000000,2.39,2.39,1.895,2.26,31824,0
IDR.US,D,20241217,000000,11.31,11.54,11.07,11.34,155471,0
IE.US,D,20241217,000000,7.57,7.88,7.45,7.71,427120,0
IGC.US,D,20241217,000000,0.3667,0.38,0.364,0.3711,267199,0
IHT.US,D,20241217,000000,2.17,2.2417,2.15,2.2417,1404,0
IMO.US,D,20241217,000000,65.74,66.025,65.185,65.9,321173,0
INDO.US,D,20241217,000000,2.76,2.79,2.62,2.7,544577,0
INFU.US,D,20241217,000000,8.95,9.12,8.82,9.07,55127,0
INLX.US,D,20241217,000000,14.045,14.0999,13.25,13.9544,7370,0
INTT.US,D,20241217,000000,7.81,7.93,7.68,7.8,44906,0
INUV.US,D,20241217,000000,0.356,0.39,0.3452,0.3838,2071253,0
IOR.US,D,20241217,000000,18.24,18.25,18.24,18.25,705,0
IPB.US,D,20241217,000000,26.3,26.3,25.97,26.3,671,0
ISDR.US,D,20241217,000000,9.81,9.8675,9.57,9.6,3387,0
ITP.US,D,20241217,000000,0.2258,0.2283,0.2129,0.219,92389,0
ITRG.US,D,20241217,000000,0.93,0.93,0.8971,0.9223,212951,0
JOB.US,D,20241217,000000,0.2365,0.2365,0.2133,0.222,594062,0
KAPA.US,D,20241217,000000,1.69,1.73,1.63,1.66,22321,0
KNW.US,D,20241217,000000,0.2005,0.2005,0.1706,0.1881,707244,0
KULR.US,D,20241217,000000,1.52,1.54,1.31,1.44,28894727,0
LCTX.US,D,20241217,000000,0.5023,0.5231,0.481,0.4969,1431812,0
LEGT-WS.US,D,20241217,000000,0.2,0.2,0.1501,0.1501,6410,0
LEGT.US,D,20241217,000000,10.3122,10.32,10.3,10.3,13095,0
LEU.US,D,20241217,000000,76.32,76.74,68.8,71.9,769354,0
LGCY.US,D,20241217,000000,9.1399,9.1399,8.41,8.41,113679,0
LGL-WS.US,D,20241217,000000,0.26,0.26,0.228,0.228,730,0
LGL.US,D,20241217,000000,5.95,5.95,5.88,5.9367,1004,0
LMND-WS.US,D,20241217,000000,0.149998,0.157,0.131,0.157,5938,0
LNG.US,D,20241217,000000,209,210.83,207.31,210.68,1571804,0
LODE.US,D,20241217,000000,0.39,0.4089,0.3671,0.3671,5630111,0
LPA.US,D,20241217,000000,9.89,10.4499,9.64,10.2,40635,0
LSF.US,D,20241217,000000,8.42,8.495,7.7501,8.12,67259,0
MAG.US,D,20241217,000000,14.5252,14.83,14.48,14.76,400494,0
MAIA.US,D,20241217,000000,2.4,2.63,2.2,2.2,1037608,0
MGLD.US,D,20241217,000000,1.3523,1.56,1.32,1.51,18782,0
MHH.US,D,20241217,000000,13.7,14.24,13.32,13.73,40214,0
MI.US,D,20241217,000000,4.415,4.5416,4.01,4.06,8507,0
MITQ.US,D,20241217,000000,0.72,0.728,0.686,0.7,16749,0
MLSS.US,D,20241217,000000,0.844,0.8499,0.801,0.8499,91287,0
MMA.US,D,20241217,000000,1.346,1.375,1.25,1.25,20548,0
MPTI.US,D,20241217,000000,60,60.235,57.99,59.15,23036,0
MPU.US,D,20241217,000000,1.73,1.75,1.66,1.71,78817,0
MRT.US,D,20241217,000000,2.78,3.27,2.76,3.2,82458,0
MSN.US,D,20241217,000000,0.42995,0.4399,0.42,0.4211,3944,0
MTA.US,D,20241217,000000,2.74,2.845,2.72,2.79,438754,0
MTNB.US,D,20241217,000000,0.5352,0.599,0.51,0.595,142279,0
MVF.US,D,20241217,000000,7.235,7.265,7.16,7.19,230526,0
MWG.US,D,20241217,000000,0.24,0.24,0.2289,0.2399,167198,0
MXC.US,D,20241217,000000,11.49,11.49,11.2,11.35,5530,0
MYND.US,D,20241217,000000,2.16,2.2,1.85,1.871,96067,0
MYO.US,D,20241217,000000,6.015,6.115,5.87,6,159764,0
NAK.US,D,20241217,000000,0.5212,0.526,0.501,0.5076,1172198,0
NBH.US,D,20241217,000000,10.5456,10.59,10.46,10.47,238683,0
NBY.US,D,20241217,000000,0.5662,0.566301,0.52,0.5399,152957,0
NCL.US,D,20241217,000000,0.3,0.3,0.2805,0.29,269309,0
NEWP.US,D,20241217,000000,1.41,1.415,1.34,1.39,343826,0
NFGC.US,D,20241217,000000,1.6,1.61,1.562,1.58,287562,0
NG.US,D,20241217,000000,3.37,3.49,3.36,3.37,1645017,0
NGD.US,D,20241217,000000,2.63,2.7,2.62,2.66,7534985,0
NHC.US,D,20241217,000000,122.595,122.595,119.66,121.24,51594,0
NHS.US,D,20241217,000000,7.729,7.7363,7.67,7.7,117797,0
NML.US,D,20241217,000000,8.458,8.565,8.44,8.49,441218,0
