<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BHM.US,D,20241218,000000,14.1,14.1,13.55,13.55,3796,0
BHV.US,D,20241218,000000,11.3801,11.43,11.23,11.31,19052,0
BKTI.US,D,20241218,000000,34.5,34.5,31.175,31.87,32594,0
BMTX-WS.US,D,20241218,000000,0.6,0.61,0.58,0.6,128683,0
BMTX.US,D,20241218,000000,4.75,4.765,4.71,4.71,109250,0
BRBS.US,D,20241218,000000,3.23,3.25,3.13,3.16,234090,0
BRIA.US,D,20241218,000000,3.7623,4,3.7623,4,4028,0
BRN.US,D,20241218,000000,1.54,1.54,1.42,1.43,32596,0
BTG.US,D,20241218,000000,2.5647,2.6,2.48,2.49,19441373,0
BTTR.US,D,20241218,000000,2.06,2.0752,1.93,1.93,23551,0
BURU.US,D,20241218,000000,0.2778,0.38,0.2757,0.3601,18514172,0
CANF.US,D,20241218,000000,1.4001,1.41,1.3,1.33,233178,0
CATX.US,D,20241218,000000,3.1,3.29,2.95,2.97,1320226,0
CCEL.US,D,20241218,000000,7.94,7.94,7.65,7.65,16160,0
CET.US,D,20241218,000000,46.21,46.45,45.38,45.38,33399,0
CEV.US,D,20241218,000000,10.325,10.33,10.17,10.21,75241,0
CHEB.US,D,20241218,000000,10.05,10.06,10.05,10.06,34088,0
CHRO.US,D,20241218,000000,0.6825,0.6875,0.5633,0.59,683566,0
CIK.US,D,20241218,000000,2.945,2.95,2.89,2.89,537321,0
CIX.US,D,20241218,000000,29.25,29.42,26.61,26.61,14276,0
CLDI.US,D,20241218,000000,1.72,1.75,1.4216,1.44,727734,0
CLM.US,D,20241218,000000,8.31,8.44,8.165,8.24,1953543,0
CMCL.US,D,20241218,000000,10.05,10.14,9.42,9.45,68506,0
CMT.US,D,20241218,000000,16.0108,16.25,15.51,15.57,49571,0
CNL.US,D,20241218,000000,4.18,4.2,3.7316,3.78,20973,0
COE.US,D,20241218,000000,16.3,16.47,15.4482,16.46,10052,0
COHN.US,D,20241218,000000,10.64,10.9577,10.17,10.17,16970,0
CPHI.US,D,20241218,000000,0.1943,0.2,0.1716,0.1735,645270,0
CQP.US,D,20241218,000000,54.76,55.2499,52.1,52.49,156945,0
CRF.US,D,20241218,000000,8.43,8.58,8.31,8.38,886449,0
CTGO.US,D,20241218,000000,11.375,11.38,10.1,10.2,160283,0
CTM.US,D,20241218,000000,0.3173,0.3299,0.291,0.3,797032,0
CVM.US,D,20241218,000000,0.7778,0.78,0.6,0.62,2943740,0
CVR.US,D,20241218,000000,16.635,16.635,15.78,15.78,2471,0
CVU.US,D,20241218,000000,4.05,4.07,3.78,3.78,32860,0
CYBN.US,D,20241218,000000,9.47,9.69,9.2,9.46,240613,0
DC-WS.US,D,20241218,000000,0.6301,0.634851,0.6301,0.634851,4740,0
DC.US,D,20241218,000000,2.21,2.235,2.08,2.08,456473,0
DDC.US,D,20241218,000000,0.1501,0.1559,0.143328,0.147,131622,0
DHY.US,D,20241218,000000,2.22,2.22,2.14,2.17,587694,0
DIT.US,D,20241218,000000,135,136,130,130,312,0
DMF.US,D,20241218,000000,7.24,7.25,7.12,7.14,97329,0
DNN.US,D,20241218,000000,2,2.06,1.91,1.91,25338886,0
DSS.US,D,20241218,000000,0.89,0.969999,0.88,0.8999,65964,0
EAD.US,D,20241218,000000,6.92,6.94,6.82,6.82,210592,0
ECF.US,D,20241218,000000,9.771,9.83,9.61,9.61,77022,0
ECF_A.US,D,20241218,000000,22.52,23.2,22.33,22.34,4586,0
EFSH.US,D,20241218,000000,0.31,0.31,0.239,0.2491,14583195,0
EIM.US,D,20241218,000000,10.54,10.54,10.34,10.37,171261,0
ELA.US,D,20241218,000000,7.6536,7.79,7.5,7.5,30314,0
ELLO.US,D,20241218,000000,16.09,16.6,15.55,15.55,6967,0
ELMD.US,D,20241218,000000,28.461,28.98,26.91,27,54691,0
EMX.US,D,20241218,000000,1.73,1.73,1.65,1.65,415593,0
ENX.US,D,20241218,000000,9.66,9.74,9.66,9.7,30001,0
EONR-WS.US,D,20241218,000000,0.04,0.0454,0.04,0.045,5250,0
EONR.US,D,20241218,000000,0.6,0.6077,0.527,0.527,218662,0
EP.US,D,20241218,000000,6.3,6.31,5.6301,5.8,40316,0
EPM.US,D,20241218,000000,5.255,5.29,4.96,4.97,204053,0
EQX.US,D,20241218,000000,5.35,5.44,5.1,5.15,4639984,0
ERC.US,D,20241218,000000,9.0442,9.05,8.9,8.9,128749,0
ERH.US,D,20241218,000000,10.54,10.65,10.405,10.43,41234,0
ESP.US,D,20241218,000000,27.7153,28.04,27.42,27.42,14300,0
EVBN.US,D,20241218,000000,45.3,45.36,43.3,43.54,102077,0
EVI.US,D,20241218,000000,18.41,18.46,17.06,17.22,18966,0
EVM.US,D,20241218,000000,9.4,9.4,9.31,9.34,56932,0
EVV.US,D,20241218,000000,10.25,10.25,9.92,9.97,439891,0
FAX.US,D,20241218,000000,15.65,15.7,15.44,15.48,145213,0
FCO.US,D,20241218,000000,5.96,5.96,5.82,5.83,38179,0
FLYX-WS.US,D,20241218,000000,0.1812,0.1812,0.1384,0.1401,1100,0
FLYX.US,D,20241218,000000,2.35,2.6699,2.26,2.31,38335,0
FOXO.US,D,20241218,000000,0.3697,0.3706,0.2998,0.3245,2318572,0
FRD.US,D,20241218,000000,15.8477,16.19,15.31,15.78,9054,0
FSI.US,D,20241218,000000,3.76,3.825,3.7,3.71,27186,0
FSP.US,D,20241218,000000,2.1,2.1,1.9,1.9,424790,0
FTF.US,D,20241218,000000,6.58,6.6,6.41,6.41,271198,0
FURY.US,D,20241218,000000,0.3855,0.387749,0.3678,0.3701,146628,0
GAU.US,D,20241218,000000,1.26,1.27,1.19,1.2,578670,0
GBR.US,D,20241218,000000,1.12,1.15,1.08,1.08,9015,0
GENC.US,D,20241218,000000,20.8816,21.18,19.62,19.69,39225,0
GGN.US,D,20241218,000000,3.875,3.88,3.76,3.76,1350682,0
GGN_B.US,D,20241218,000000,20.9,20.91,20.53,20.58,22668,0
GLDG.US,D,20241218,000000,0.831,0.831,0.7917,0.8018,727170,0
GLO.US,D,20241218,000000,5.2237,5.23,5.131,5.14,178870,0
GLQ.US,D,20241218,000000,6.78,6.7989,6.635,6.64,126687,0
GLU.US,D,20241218,000000,16.14,16.15,15.5515,15.59,23464,0
GLU_A.US,D,20241218,000000,45.3,48,44.7,48,738,0
GLU_B.US,D,20241218,000000,50.25,50.6,50.1,50.1,11368,0
GLV.US,D,20241218,000000,5.51,5.57,5.45,5.45,49335,0
GNS.US,D,20241218,000000,0.7128,0.714,0.65,0.6702,4000762,0
GORO.US,D,20241218,000000,0.17,0.195,0.168,0.169,2428865,0
GPUS.US,D,20241218,000000,5.905,6.24,5.79,5.81,28756,0
GRAF.US,D,20241218,000000,10.08,10.1,10.08,10.08,1049,0
GRF.US,D,20241218,000000,9.9,10.45,9.9,10.15,18080,0
GRFX.US,D,20241218,000000,0.1909,0.2788,0.184,0.275,2272522,0
GRO.US,D,20241218,000000,9.3,9.3,9.05,9.05,67630,0
GROY.US,D,20241218,000000,1.25,1.25,1.17,1.18,1588978,0
GSAT.US,D,20241218,000000,1.9205,2.075,1.83,1.85,23022200,0
GTE.US,D,20241218,000000,6.63,6.68,6.25,6.31,662493,0
HCWC.US,D,20241218,000000,0.871,0.9084,0.7701,0.82,141697,0
HNW.US,D,20241218,000000,12.295,12.32,12.16,12.17,40025,0
HUSA.US,D,20241218,000000,1.3299,1.33,1.26,1.26,122355,0
HYLN.US,D,20241218,000000,2.73,2.92,2.6248,2.65,1588585,0
IAF.US,D,20241218,000000,4.3551,4.39,4.22,4.225,50231,0
IAUX.US,D,20241218,000000,0.5263,0.5369,0.492,0.4977,8196946,0
IBIO.US,D,20241218,000000,2.452,2.65,2.3853,2.4,192410,0
IBO.US,D,20241218,000000,2.3,2.4,1.41,1.47,118460,0
IDR.US,D,20241218,000000,11.36,11.4467,10.28,10.28,231899,0
IE.US,D,20241218,000000,7.9,8,7,7.07,669793,0
IGC.US,D,20241218,000000,0.3693,0.379,0.36,0.36,318679,0
IHT.US,D,20241218,000000,2.13,2.2262,2.06,2.06,2287,0
IMO.US,D,20241218,000000,65.77,66,63.79,64.22,410570,0
INDO.US,D,20241218,000000,2.702,2.78,2.66,2.66,285443,0
INFU.US,D,20241218,000000,9.025,9.04,8.19,8.26,88180,0
INLX.US,D,20241218,000000,13.75,14.1,13.4,13.7,7021,0
INTT.US,D,20241218,000000,7.8,7.96,7.41,7.54,65037,0
INUV.US,D,20241218,000000,0.39,0.46,0.3636,0.37,4503737,0
IOR.US,D,20241218,000000,17.875,18,17.8256,17.85,757,0
IPB.US,D,20241218,000000,26.7,26.7,25.2,25.2,8372,0
ISDR.US,D,20241218,000000,9.525,9.525,9.1,9.1,4656,0
ITP.US,D,20241218,000000,0.2212,0.235,0.21,0.21,71857,0
ITRG.US,D,20241218,000000,0.93,0.93,0.8513,0.8757,487367,0
JOB.US,D,20241218,000000,0.225,0.2416,0.2109,0.2109,589734,0
KAPA.US,D,20241218,000000,1.77,1.77,1.64,1.66,68377,0
KNW.US,D,20241218,000000,0.189,0.198,0.18,0.1801,1018208,0
KULR.US,D,20241218,000000,1.49,2.64,1.47,2.08,136544660,0
LCTX.US,D,20241218,000000,0.5101,0.5682,0.5015,0.5015,1826768,0
LEGT.US,D,20241218,000000,10.3229,10.3229,10.3,10.3,15242,0
LEU.US,D,20241218,000000,73,74.65,68,69.32,703253,0
LGCY.US,D,20241218,000000,8.48,8.5798,8,8,92641,0
LGL-WS.US,D,20241218,000000,0.25,0.25,0.198,0.198,302,0
LGL.US,D,20241218,000000,5.93,5.93,5.88,5.88,1708,0
LMND-WS.US,D,20241218,000000,0.150001,0.157,0.1404,0.1535,5302,0
LNG.US,D,20241218,000000,210.5,211.9,205.48,206.65,1853002,0
LODE.US,D,20241218,000000,0.373,0.3849,0.2964,0.3012,10726685,0
LPA.US,D,20241218,000000,9.8,10.2999,9.7849,10.07,46855,0
LSF.US,D,20241218,000000,8.0887,8.49,7.83,7.83,101958,0
MAG.US,D,20241218,000000,14.59,14.69,13.77,13.81,573139,0
MAIA.US,D,20241218,000000,2.21,2.24,1.88,1.94,391101,0
MGLD.US,D,20241218,000000,1.36,1.56,1.36,1.5,7657,0
MHH.US,D,20241218,000000,13.88,14.51,12.8,12.8,78355,0
MI.US,D,20241218,000000,4.07,4.07,3.7,3.7,21578,0
MITQ.US,D,20241218,000000,0.6884,0.7007,0.6511,0.6511,10566,0
MLSS.US,D,20241218,000000,0.81,0.85,0.7607,0.7701,218348,0
MMA.US,D,20241218,000000,1.2084,1.2671,1.15,1.2,9089,0
MPTI.US,D,20241218,000000,59.485,59.485,51.11,52.34,42775,0
MPU.US,D,20241218,000000,1.68,1.72,1.63,1.69,95652,0
MRT.US,D,20241218,000000,3.18,3.25,2.94,2.96,73454,0
MSN.US,D,20241218,000000,0.42995,0.441899,0.42,0.42,13505,0
MTA.US,D,20241218,000000,2.815,2.815,2.65,2.66,521189,0
MTNB.US,D,20241218,000000,0.569,0.595,0.5201,0.5923,74865,0
MVF.US,D,20241218,000000,7.2,7.23,7.11,7.12,227227,0
MWG.US,D,20241218,000000,0.240101,0.2647,0.236,0.2385,79761,0
MXC.US,D,20241218,000000,11.1,11.29,10.9055,11.12,33522,0
MYND.US,D,20241218,000000,1.97,2.01,1.87,2,72291,0
MYO.US,D,20241218,000000,6,6.14,5.59,5.63,317942,0
NAK.US,D,20241218,000000,0.5095,0.5095,0.4502,0.4561,4384618,0
NBH.US,D,20241218,000000,10.4901,10.56,10.44,10.49,212769,0
NBY.US,D,20241218,000000,0.5304,0.5371,0.49,0.49,93600,0
NCL.US,D,20241218,000000,0.28,0.294,0.28,0.28,138263,0
NEWP.US,D,20241218,000000,1.37,1.38,1.25,1.27,261690,0
NFGC.US,D,20241218,000000,1.595,1.64,1.52,1.54,622583,0
NG.US,D,20241218,000000,3.37,3.405,3.268,3.31,2315571,0
NGD.US,D,20241218,000000,2.65,2.67,2.51,2.52,9736959,0
NHC.US,D,20241218,000000,120.67,121.36,113.63,114.35,60475,0
NHS.US,D,20241218,000000,7.68,7.715,7.58,7.58,141644,0
NML.US,D,20241218,000000,8.5233,8.59,8.29,8.33,229365,0
NNVC.US,D,20241218,000000,1.52,1.55,1.474,1.5,1366574,0
NRO.US,D,20241218,000000,3.59,3.59,3.4,3.4,293518,0
NRXS.US,D,20241218,000000,2.5,2.55,2.36,2.46,36178,0
NTIP.US,D,20241218,000000,1.3,1.3047,1.26,1.26,18480,0
NVG.US,D,20241218,000000,12.46,12.49,12.31,12.35,831710,0
OBE.US,D,20241218,000000,5.14,5.235,4.955,4.96,398678,0
